Customer_ID,Age,Gender,Income,Location,Customer_Segment,Transaction_ID,Date,Product_Category,Product_ID,Quantity,Unit_Price,Total_Spent,Payment_Method,Discount_Applied,Loyalty_Points_Used,Previous_Purchases,Average_Spending,Last_Purchase_Days_Ago,Browsing_Time_Before_Purchase,Preferred_Shopping_Time,Customer_Satisfaction_Rating
caee11a2-65a8-4c84-88d2-afe3733e6eba,22,Female,81748,Suburb,Medium,e7873dfb-9473-4854-8002-601578e9b444,11/09/2024 15:57:00,Clothing,9ddd2b33-ebeb-4684-bd7a-4769113e93d8,2,54.95,109.9,Digital Wallet,No,93,36,272.44,245,43,Night,3
7556a1d1-ad46-4ad9-98fa-b756d1db2972,39,Female,61190,City,Low,6a4dad81-5c0a-4c9b-b470-bc3813679f2e,04/23/2024 17:28:00,Toys,c4a457bc-19a6-406e-bad2-b94386d9c0ce,4,483.66,1934.64,Credit Card,No,383,11,643.43,201,6,Morning,3
e6f58d9f-8fa3-4ad9-9a84-3f76474f2b4b,46,Female,60318,City,Low,4af062a2-b16a-4082-b99e-8e14e74f4c25,08/07/2024 04:54:00,Electronics,677b85c3-9b81-468e-af90-fd66807d1664,4,268.87,1075.48,Debit Card,No,80,17,882.15,21,25,Evening,2
f022c9cc-53fa-4866-acb1-377a3940321e,20,Male,188090,City,High,b63eccd5-08f5-4fec-ad9b-7926f18e9d70,02/09/2025 23:30:00,Groceries,720df9d5-d119-479c-9e24-93bf2d53f3b0,1,496.9,496.9,Debit Card,No,437,19,575.66,160,39,Night,4
77fbc27f-0e3c-4cc8-b754-5bd227c61689,29,Female,144078,Suburb,Low,f119835a-8e9d-48f8-89e1-90769c25473f,05/23/2024 11:43:00,Groceries,65de204a-077f-4f3b-bf23-4c5fcdde7642,3,225.28,675.84,Cash,No,249,8,512.64,214,23,Afternoon,5
88d880ee-bc93-4d62-ac19-cdaef16518b9,43,Male,59759,City,Low,e2b93857-b6f9-475f-bf14-6fd772ff4fdf,02/26/2024 11:02:00,Clothing,12667eab-18ee-40bf-904d-560a077138a7,1,268.98,268.98,Cash,No,37,14,738.7,45,1,Evening,2
f034d0ec-5f0d-4573-91d2-5e551a1eb720,33,Female,36498,City,Low,e33eaa46-b130-4c67-91ce-8b0fbbcaec32,09/23/2023 01:06:00,Groceries,82c9cc4c-6357-4872-946f-8799047169d4,4,136.71,546.84,Credit Card,No,349,26,667.77,104,15,Night,3
7a6e4bc5-88f7-4038-9c3c-c62d6a6215a6,68,Male,45989,City,Low,43568147-b143-4491-8f27-377d0c363441,04/07/2024 10:56:00,Furniture,68eefd05-b6cc-48ac-a664-185aefbc2c1b,4,449.98,1799.92,Digital Wallet,No,44,48,75.55,169,25,Morning,1
092d832a-7b68-442d-bbe4-37947eea8805,54,Female,176640,City,Low,7dc11743-2520-4e59-8216-f659d10954a1,02/05/2025 00:00:00,Clothing,70349006-ccf5-46c5-a73a-f3e786ed775d,1,224.64,224.64,Debit Card,No,358,25,730.8,84,4,Morning,3
dc5010f5-5ea8-4678-8e41-59e33052b832,39,Male,137035,City,High,f8bbca92-22d4-4719-8c1c-a17ff421303f,03/20/2023 16:51:00,Electronics,cfd45a6b-109b-440a-bfac-7b5ffa35aad0,3,408.23,1224.69,Credit Card,No,136,48,419.4,311,45,Afternoon,1
6673c13d-a90a-4634-8a1c-11ec76d798c4,46,Male,86577,City,Low,e8c076a5-5889-4e4c-83aa-68ce83192a56,11/08/2024 17:31:00,Electronics,12b13f39-af8b-4659-9a82-33e98d527e9f,2,44.47,88.94,Digital Wallet,No,310,10,942.08,76,56,Afternoon,2
41361576-1bbf-47e0-b05e-cd742bae60c6,31,Male,125231,City,Medium,e41f1fcb-e747-4569-84be-7cbf713bfb09,04/02/2023 06:26:00,Clothing,be43a29d-41a2-4fc9-b354-40fe49a53e95,1,395.18,395.18,Credit Card,Yes,466,32,971.39,41,44,Night,5
2392c53b-e043-4659-8ef8-36d99c0972ef,45,Male,181171,City,Low,fd07153a-082c-428e-a6fd-0aedbc0a600d,12/15/2023 17:12:00,Groceries,94f61147-7a1f-4ccf-889f-65e6f47fbe72,4,247.67,990.68,Digital Wallet,No,307,15,459.76,12,1,Morning,5
b436d87b-666d-42c8-ba26-2f6e6ebd31b9,22,Female,109900,City,High,20758e3b-3415-43c5-816e-923a6ecdca19,02/04/2024 16:35:00,Groceries,02858d11-b0c0-46a6-8419-d8253b56b6fd,4,7.68,30.72,Cash,No,460,4,969.42,309,40,Night,1
d343e75a-8f76-4d7a-8d41-6a9044e918a3,64,Male,191711,City,Medium,8bbfe489-1e99-40f4-8b19-041c27a79b91,11/14/2023 07:17:00,Electronics,260f1613-caf6-4dcb-9bcc-728bcafb3c2c,2,117,234,Debit Card,Yes,366,28,324.6,290,57,Evening,4
5744f4c9-f024-46ed-abb7-2a9ccbcfac47,66,Female,124679,Suburb,High,53bd20e9-5d50-43e4-997b-1de469b30d5e,08/02/2023 08:07:00,Furniture,1f18dcc3-97d7-4441-80df-81bad59e0005,4,100.9,403.6,Cash,No,304,4,688.99,338,21,Afternoon,1
a7429543-2c74-4aa4-a59e-697dabe8cfb5,47,Other,43482,City,Low,e4417c30-12a5-426f-84e6-edabd0317ecb,03/08/2025 06:24:00,Books,9aea9e3f-9bd2-4f9d-9e2e-2595ea6f5a1b,4,377.12,1508.48,Debit Card,No,228,13,93.55,8,55,Afternoon,1
ca229490-7fb5-4293-a0fc-a2f3d50e4dd0,63,Female,89212,City,High,f6e12615-00d1-4ff4-9226-895b2cff15ff,01/20/2025 23:33:00,Groceries,85858433-18c2-4099-8ccd-91201adca2f2,2,241.22,482.44,Digital Wallet,Yes,182,12,162.09,12,43,Evening,2
73c74478-fe9f-4b05-8da9-0c2bba145bc1,69,Male,50048,City,High,362162b7-6cb6-4951-9a57-dc1733e60935,06/21/2023 08:18:00,Furniture,f5d2b5f3-481f-40a8-8cf3-58b8656e0f8d,4,84.06,336.24,Digital Wallet,Yes,466,15,867.24,21,10,Evening,3
444c66e2-995b-45dd-b068-1d950a092bee,22,Male,154137,City,Medium,4da0d24a-2c51-40bf-b474-801787b586ee,07/01/2023 21:33:00,Groceries,837e8470-d339-44e1-8117-3bb09eadfbe4,4,132.12,528.48,Credit Card,No,325,29,895.91,39,2,Evening,4
6669f68f-6c30-42f8-9087-e1f0258ff20f,29,Female,153108,City,Low,203967eb-cfb3-49ec-b266-b4fe09d8b975,01/24/2025 08:07:00,Books,278df639-bc9f-469c-b887-59c797618d57,3,254.52,763.56,Digital Wallet,No,203,23,541.96,126,17,Morning,1
eb65aaa3-7de0-44c9-a7bb-1d0ea0da52f2,33,Male,55814,City,Low,4cb1a1ec-a495-4a64-8339-959dc0b733ae,09/02/2023 02:38:00,Clothing,1c695874-a38b-4eca-8bb1-41873c08d37a,1,14.72,14.72,Digital Wallet,Yes,462,13,352.98,168,13,Morning,2
208506a7-e441-41d0-9e19-0dd1cb143464,43,Male,167996,Suburb,Low,1dc7607e-9b92-46c7-80f9-c563c39de168,07/09/2023 03:24:00,Toys,15bdadcc-de17-4f05-9219-323a9ff39adc,3,214.94,644.82,Credit Card,No,110,38,462,262,27,Evening,4
6335e03c-02e3-4396-a776-925748fd2585,43,Female,149493,Suburb,Low,88f45484-c786-4128-85d9-6bccd3ababcc,10/31/2023 04:30:00,Electronics,98f9d24e-b31a-4e30-9a2f-b403060c4d4d,3,340.64,1021.92,Credit Card,No,386,46,872.23,221,54,Afternoon,5
1bd3cd81-5a7a-4798-920a-f4185a09a0ca,65,Female,80204,City,Medium,a6a74c56-097f-4814-8056-fad1f6bcf6cd,03/06/2025 18:12:00,Clothing,1467c1e1-5594-40b2-aa93-bba3899f9e96,4,261.29,1045.16,Debit Card,Yes,67,35,226.77,222,41,Afternoon,5
9c1dd17c-5530-4431-a40d-533f6a22d8f8,38,Female,52844,Suburb,Medium,7d005196-c07c-4989-bae0-9a420ba65f47,08/20/2024 19:22:00,Groceries,f84ec1f6-3f4a-4f2b-881c-d9923ddf84db,1,301.06,301.06,Digital Wallet,No,356,40,308.97,310,48,Morning,2
362f3083-8004-4905-bb21-500a32ef2690,56,Male,101943,City,Medium,db8c8fe5-81b4-4cac-bce2-1bc9592f6f15,02/05/2024 02:47:00,Books,26b92122-d867-41c1-84dd-7abd27047639,1,166.68,166.68,Credit Card,No,37,12,789.73,120,28,Morning,4
a878e85e-8d06-4efc-af17-6fa4c77de724,53,Female,41518,Rural,Low,5c2ff849-bd20-4dc9-999c-c4662284b9b0,04/13/2023 23:44:00,Electronics,0c00477e-450f-4707-ba7b-d35e759d9ef6,4,95.62,382.48,Debit Card,No,197,30,936.56,221,49,Afternoon,3
ab89251a-5fd9-4b34-9159-0a57846c9cc5,50,Male,168131,City,Low,499c3835-d883-4bd4-ba90-bc68c22bd696,10/25/2023 08:41:00,Toys,c1eafe84-4911-44fc-bc94-1140af89ace6,3,405.82,1217.46,Debit Card,No,304,46,111.07,78,10,Night,2
c9aa4954-a16e-471b-9705-fc77b32cb4c8,47,Male,43052,Suburb,Low,14201797-9403-4022-9df1-b63cc955df28,04/03/2024 06:33:00,Toys,fea55976-5754-4653-ab38-1ebd3829dc58,3,453.29,1359.87,Cash,Yes,91,5,807.7,98,49,Morning,3
8f3ef961-a830-4376-8f51-d14512942e6e,54,Female,89803,City,Low,661e8b9b-fe58-40e0-8c42-4c9424da31f7,08/07/2023 09:54:00,Books,15a1baab-6bec-4549-805f-23576e52d699,3,257.82,773.46,Credit Card,No,263,2,652.17,234,52,Morning,1
5622da1c-1e62-49ad-b504-6801975ff9cd,40,Male,91524,Suburb,Medium,57af84b0-6017-4844-8528-6850b92b7425,01/10/2024 04:30:00,Books,b274524a-fa2a-4744-bdac-2622d15b5734,1,156,156,Cash,No,242,42,246.16,185,10,Afternoon,3
bf521d24-b2ea-40a7-9ad1-e3ec231ffdb0,27,Male,109572,City,Low,c3ca5e54-7d23-4404-91d3-9a52393d99e7,07/22/2024 04:23:00,Groceries,5695fdbc-84af-4f7a-a2c7-757beeabfa00,4,258.05,1032.2,Debit Card,No,115,30,760.7,278,54,Evening,2
ae940efd-0f7f-41c0-be35-71dccc5f42f8,22,Male,159752,City,Medium,a07ffdba-f68b-4025-9054-f15d03f3aaeb,10/05/2024 18:51:00,Electronics,fd0c3d6c-e19a-4aef-9a26-2c63bbbf8860,1,440.1,440.1,Digital Wallet,No,94,35,733.36,180,46,Afternoon,4
6b2de794-d9a5-4c0f-abf8-6075965423fd,53,Female,87021,Suburb,Low,4503bfef-d370-4e27-991b-fb9e8567a62d,06/24/2024 12:20:00,Groceries,0d516419-264c-42a7-906b-4c1ed73686b1,3,347.25,1041.75,Credit Card,Yes,212,10,159.19,292,47,Morning,3
8a8b9453-1ea7-4c34-8050-9ca35e8e577e,51,Female,40043,City,High,0c8ccc2c-0267-4406-b30d-6c8877b29dec,06/15/2024 01:14:00,Toys,ebd29a3d-3941-450b-a8bb-226940536d4b,1,430.01,430.01,Credit Card,No,245,9,512.21,275,9,Evening,1
cc0b21e1-04fa-43d7-9809-a33e43accfb0,69,Female,22419,Suburb,Low,b9990cd0-fe98-4476-be9a-89583795b8c5,11/08/2024 22:40:00,Clothing,1aff55e9-7ea4-4efb-a532-3ce2a71a004c,1,167.55,167.55,Debit Card,No,172,17,763.13,235,34,Night,4
e88283a6-6ee5-4944-ba29-65af84fd3ed6,48,Female,141831,Suburb,Low,ce7e0723-9c32-4814-bd67-f939220c9b8d,04/20/2024 15:53:00,Clothing,f2f99657-bf2b-4813-be64-39fe22525780,4,357.43,1429.72,Credit Card,No,284,38,207.71,145,46,Evening,5
6a6369ed-ca30-4e38-8ac4-5f7de4b6c31a,27,Male,121799,City,Low,02598846-3cf3-4a1a-94e4-304e13537f86,12/10/2024 22:41:00,Furniture,ff0b582b-b86f-4787-8d27-2e9448b66de9,4,328.26,1313.04,Debit Card,No,78,30,473.51,67,53,Night,5
78dfb114-9442-4a74-9409-fb9ea4722b2a,36,Male,168212,City,Low,2af4f76e-8611-46d5-b11d-767bf17c498d,01/04/2025 02:36:00,Toys,f2ec91dc-f174-4b2c-b711-539250d4bb75,1,287.95,287.95,Credit Card,Yes,432,41,138.33,301,39,Afternoon,4
84ba7501-8d48-4330-8770-01e9c18d8d60,49,Male,194556,City,Medium,3028e5f5-60e7-4025-984b-ce63539b3b13,12/23/2024 16:34:00,Toys,1f976fd3-83f9-4b8c-97d5-525580bcfba8,2,266.47,532.94,Credit Card,Yes,279,35,320.7,175,4,Evening,2
aadb58c8-2578-4a56-834d-b000534cc99f,18,Male,196282,Suburb,Medium,59ee65e0-5234-495c-93d1-30f5adf7bc86,02/11/2024 02:34:00,Groceries,ed4727b8-fcb4-49b1-84b9-b45740afe316,4,277.73,1110.92,Digital Wallet,No,148,7,233.59,19,45,Evening,3
3e597896-d1ae-48a1-a637-5356a0b29825,22,Female,77600,City,Low,0ec6a68c-ba4a-4b7d-bf8c-ef7ff535f9ac,04/29/2023 18:11:00,Furniture,5af177e6-3247-485c-a7c2-d3144ad5ceea,2,425.59,851.18,Debit Card,No,368,12,514.97,71,54,Afternoon,3
a6331d27-179d-4971-8690-923639ecaf51,62,Female,136467,City,Low,de0a6a41-bb15-4b0b-a4f1-aec5879e2ebb,12/25/2024 18:35:00,Books,40f10afd-8f95-417f-9062-986d99f11b48,4,458.42,1833.68,Cash,No,278,42,158.39,104,54,Night,4
c1bdca0c-b06c-40be-a400-b7b199ed8e57,21,Male,98497,Rural,Medium,449b3e96-3d57-4833-8501-746f5d56d9bd,12/28/2024 19:29:00,Furniture,95bf0b3d-f142-4bfa-8157-060a2f80d98c,3,60.87,182.61,Digital Wallet,Yes,350,34,395.49,359,4,Night,3
dfe015ec-3746-409f-98c5-c7d1a1974854,33,Male,128611,City,Low,370cb7de-cadb-428e-96d3-00094d55c816,01/12/2024 20:37:00,Electronics,1d1d9bde-1613-423a-95fc-ec4e9ba0882f,2,286.54,573.08,Debit Card,No,225,49,289.66,6,4,Night,5
fd6042c6-531a-43b1-bb8f-bfc5f3034bef,41,Male,157559,Rural,Low,4d2c9198-fb0c-4274-b398-090c5a936e50,07/25/2023 13:35:00,Groceries,05986291-3e87-4c97-86df-cb7e7e7b9145,3,459.61,1378.83,Credit Card,No,411,3,751.13,305,41,Evening,4
d24f95c3-0983-4d8c-881f-f7415395cd58,33,Male,80692,Suburb,High,aa701299-7bab-469c-a6fd-35c67afccd96,08/11/2023 01:31:00,Books,4efa3661-0287-4c0c-9a22-2de703e3bfe4,3,71.7,215.1,Debit Card,No,415,33,705.68,52,11,Evening,3
f56b5a81-eda2-4a26-9831-e6b944117e68,19,Female,82112,City,Low,3f8f9133-7f2d-482f-a1d8-591d624838d6,11/17/2024 02:31:00,Books,b631421e-c9d7-40aa-b04f-9cb7b07fd775,1,209.37,209.37,Debit Card,No,405,40,113.03,328,1,Night,1
569834aa-36db-4a16-82f0-bcd41b392344,66,Male,182182,City,Medium,3756f318-b9d8-49ba-b1c8-be9c19509a25,07/30/2023 06:36:00,Clothing,1df87066-bd47-4675-99bc-d7f513853915,3,49.09,147.27,Digital Wallet,Yes,445,13,954.41,266,45,Night,2
ec635d0b-67db-4bd5-8ca8-de8cded7be13,45,Male,36360,Suburb,Medium,b9e9f4fe-2dbe-4986-9c6b-c6ba2dd50366,05/18/2024 18:25:00,Electronics,e7b231f7-803a-42d1-85ba-eb1c68be25e4,3,61.17,183.51,Debit Card,No,322,11,749.79,203,21,Afternoon,1
1adc782e-8970-40d9-8f85-fbd56fab5261,49,Female,103038,City,High,650abdf4-14f7-44fc-a086-04e0321f0598,04/19/2023 15:23:00,Furniture,24413d17-a178-4c79-b976-1f4492ea70fb,3,452.53,1357.59,Credit Card,No,117,40,623.64,31,59,Night,1
42b4a493-04aa-42eb-887c-0b3c163eb2ce,44,Male,23017,City,Medium,50f03e77-ada8-4693-9bde-fba17940d162,05/25/2023 12:28:00,Clothing,c75e1e8b-b2d2-45b4-9f69-033693f5c30d,3,225.86,677.58,Cash,No,72,20,488.15,190,25,Afternoon,3
e3a669ba-4743-42b9-8531-5a48bf2f13bd,37,Female,106261,City,Low,152b51a4-957b-44b5-b401-954f1d739825,06/12/2023 04:31:00,Toys,a1c09181-ff20-479a-96f9-11debaa2af45,1,345.93,345.93,Cash,No,5,31,194.36,182,9,Night,4
a6bc2359-0a31-48da-84da-c6aa9fa860b2,41,Male,86320,Suburb,Low,6fdc82c5-e68a-47f7-8936-bdad38d2aec7,05/30/2023 18:54:00,Groceries,197bc98e-9c09-4400-b566-35cfc6a45b5f,1,73.76,73.76,Credit Card,No,320,33,962.78,186,25,Night,5
7ec52a95-efc1-428a-a658-5bab8e6db19d,29,Female,51127,Suburb,High,a45f2b33-0d4f-49c5-a9ea-aa069fec1f6e,02/21/2024 09:12:00,Furniture,f98488e9-fe33-4e0d-bacc-2e46fb9b94d8,3,15.86,47.58,Cash,Yes,21,34,27.7,318,18,Night,4
ba2fe2c6-7897-4c31-9164-6b44fc25b550,67,Other,154268,City,Low,c261c888-2d1c-4ad2-ab33-91c165b58142,07/19/2024 16:47:00,Toys,4d3f1e84-d50e-411d-931c-0bce092f05c1,2,445.79,891.58,Digital Wallet,No,178,9,698.63,153,7,Morning,3
369ed62c-c3f7-49bd-8dac-7adc29889389,52,Female,95088,City,Medium,f925c2cf-59af-4761-ae05-2eaca7fe96ff,11/26/2024 01:31:00,Books,c92ffbe9-796c-4e64-9e1b-32cca0a5e61d,4,289.4,1157.6,Debit Card,No,195,7,517.3,50,46,Morning,3
c33cf15e-fd76-44b2-96d4-328052164584,50,Male,192372,Suburb,High,17c7ec99-efad-4238-b215-82c4f97dadaf,04/29/2023 05:52:00,Furniture,a6c33bff-a9cf-44b4-92f9-8cdbadd69d84,2,14.89,29.78,Debit Card,No,108,9,904.53,288,26,Afternoon,5
fe4a7ec2-2e84-40e2-b25f-4bfd55c9368f,50,Female,51921,Rural,Medium,febd44ed-8022-4fed-86a9-861d83ae0fd6,12/20/2023 14:04:00,Clothing,0e132638-9525-47f0-ba7b-635301b72d35,3,496.21,1488.63,Cash,Yes,371,42,393.08,25,56,Night,1
5f3598b2-69cb-45b2-99ca-ee5e510e4c1a,68,Male,24746,City,Low,828261d8-82a3-418b-8f03-56662cdbcc2a,01/07/2025 08:08:00,Electronics,7c541ab1-c425-4849-81ab-ddc5e51449fa,1,248.64,248.64,Cash,No,184,26,528.27,277,49,Morning,1
33f44ae6-3a79-438f-856f-7114b46c5332,60,Male,88535,City,Low,d1a3f99f-b321-41c7-bf74-d69e54684481,07/23/2024 02:17:00,Clothing,4e4fba16-8155-4f61-a69c-4950906647b1,3,240.56,721.68,Cash,Yes,455,2,747.49,350,18,Night,4
6c3efb6a-bd6b-455d-a128-987f7f13d672,54,Male,85350,Suburb,Low,08d36f51-cf50-4348-a9ce-3055e2fa0188,06/21/2024 23:54:00,Groceries,d310b7ba-3729-4dbd-8ccc-e3a998afe1c1,3,312.35,937.05,Digital Wallet,No,54,5,66.62,333,1,Afternoon,2
5a11ad49-b67b-4eb3-ad28-0b5ab63b5f00,29,Male,101131,Suburb,Low,073a8756-06c1-4421-85db-0e2766ec1d73,01/29/2025 05:38:00,Groceries,3836b413-d4fe-46cd-a309-f7e69ed1acf2,1,8.91,8.91,Debit Card,No,228,49,73.39,209,9,Night,3
5b4f0edd-bfb0-4d9b-beac-50c48d00bd39,20,Female,42063,Suburb,High,eda949ad-3581-4118-9bc4-5528cb3f2142,08/31/2023 09:11:00,Furniture,38d76358-29f2-43eb-8f17-a58ce624e3ba,2,286.72,573.44,Debit Card,No,425,2,227.44,252,10,Night,5
170fbc18-0dba-4825-99e7-8ea1e92a3812,18,Female,137116,Rural,Medium,fb751a1b-4057-4e79-8e7b-3797692f8eb8,08/18/2024 22:41:00,Clothing,d6c7e259-8f29-4621-8705-7c418f4aea09,4,316.59,1266.36,Credit Card,No,435,10,163.5,359,48,Morning,4
281a0c4b-3df4-4ff7-869f-62a1ab424f09,50,Female,108913,Suburb,Medium,ef99f1c5-c8d2-4d7d-9961-734d7638f8d9,07/31/2023 11:06:00,Electronics,5d7578b1-f29c-47f0-adc9-d62daf67b76d,3,151.99,455.97,Credit Card,No,444,31,26.31,190,11,Night,5
efe96ed5-855b-4cfa-84d1-8e1a181f9447,57,Female,98946,City,Low,7da7edc8-5645-4a90-a33c-65f3bc8b346d,09/18/2023 11:40:00,Books,90781429-395f-42fa-acdc-de1dc359c971,1,364.79,364.79,Digital Wallet,Yes,18,33,630.53,144,32,Morning,1
cd90b99c-53cd-47a0-8f8e-95dd7a10d173,27,Female,197043,Suburb,Low,517bae72-b496-45be-85d4-87f1e15e36e3,01/22/2024 10:26:00,Groceries,26e33809-dfa4-41a8-b23b-756c3b5a8a3f,4,191.83,767.32,Debit Card,No,363,44,800.02,40,21,Evening,1
3a063d90-ab72-4e9f-9a70-b45a1833bf14,60,Male,154670,Suburb,Low,8cd58539-5860-4b9c-941b-f520faecb7a5,11/04/2024 15:04:00,Electronics,b4890f23-ba9e-403d-aa2b-3eec96f18eb2,4,360.3,1441.2,Debit Card,Yes,384,47,957.97,75,36,Morning,4
b516bb0a-b4f3-4c4b-a72d-26e039e81d86,61,Male,30564,Rural,Low,4e8e17f7-a820-42a1-b644-bcac7fade7b7,03/26/2024 04:19:00,Toys,86f327cf-d872-4a4e-82e2-d3c1a3df37f9,4,76.19,304.76,Credit Card,No,424,6,452.08,294,56,Evening,2
f239063c-5b6c-477c-859a-ecbd9159b938,46,Female,69725,City,Low,bd6f0eed-252a-4718-9970-b4756da6b8aa,06/20/2024 06:23:00,Furniture,a716b03d-51e6-4c21-9c7e-7382fac879cb,1,457.28,457.28,Credit Card,Yes,446,14,294.13,160,32,Morning,1
a9494ca1-4c73-42ab-896a-8fff55a9bb35,30,Male,106134,City,Low,0e759492-ff91-4f57-b052-406bf150e0c2,04/21/2023 16:49:00,Electronics,be56523b-091d-4836-8081-b86c3a425232,3,440.33,1320.99,Debit Card,Yes,215,14,866.62,287,19,Evening,5
7f8ccba5-6a9e-473b-a23c-22fe0aea6850,29,Female,125940,Suburb,Low,069a8632-6595-4305-b24f-2953e44e7d0e,08/24/2023 06:26:00,Furniture,36b0d6dc-419f-4fe5-88d9-fb36bfcbf961,1,79.56,79.56,Digital Wallet,No,47,15,847.51,148,8,Morning,3
ef69394d-a4ed-43df-944e-cc5e2e364ef9,48,Male,82085,City,Low,266fad7f-cb87-4a3c-815a-e6cc22fa5e8d,12/10/2024 19:15:00,Toys,239378a5-e466-4bbc-aebf-e5ce7f314beb,3,469.53,1408.59,Cash,Yes,464,33,632.35,191,35,Night,3
c37f9f60-7af7-4adb-9eb2-d09c555cf274,63,Male,37862,City,High,2e4dea2d-146b-46e8-8bc3-90ee04b2d4e8,06/11/2023 16:42:00,Electronics,bc8dad0e-5ac0-4728-be14-511d330dcc3a,2,281.1,562.2,Digital Wallet,No,159,31,287.69,333,22,Morning,2
9a397e1d-57e1-4d23-8b22-5e1c287b353d,19,Male,30265,Suburb,Low,ca1269c0-a944-48ee-9942-bf646c2edd59,06/20/2023 21:04:00,Electronics,0da2d87c-f1eb-4248-95de-da1506cb62f8,4,352.32,1409.28,Debit Card,No,433,17,910.35,65,4,Evening,4
acda7480-ffac-4853-9f68-a23c863bf3c1,68,Male,160777,City,Medium,2f621d1a-6cf2-4433-a459-79fcbd6a6f85,08/10/2024 12:01:00,Books,87491c0b-4857-4926-b943-7521009b016a,3,420.95,1262.85,Cash,No,397,43,194.83,176,29,Evening,2
76106104-083b-4fe3-b7b6-a39e67adb848,67,Male,82471,Suburb,Low,1f9736db-0749-48fd-80fd-c63c55875238,02/27/2024 09:41:00,Toys,09ecee32-8bbb-442f-a0de-0155fb4ff44e,2,46.37,92.74,Digital Wallet,Yes,272,15,62.77,326,31,Afternoon,5
4edd637a-6225-458f-aea2-4dd759bd1745,52,Female,111080,Suburb,Low,cfe88741-f853-4242-a32d-4f1a9631c88d,10/08/2023 13:43:00,Clothing,4b84697b-23f9-45f5-b79f-10e5fdc644dd,1,88.8,88.8,Digital Wallet,Yes,95,20,800.69,30,8,Night,2
02f19be1-4af8-4db7-9ebc-86e1be4044cf,40,Male,75828,City,Low,051b700d-278d-4426-8f39-ac741c355daf,07/23/2023 09:01:00,Electronics,7a972a72-9d54-43aa-be8b-0f6dece704e2,4,148.74,594.96,Debit Card,No,480,48,572.39,347,55,Night,3
322230d3-3ae7-4d90-bcf9-6f439634f85e,34,Female,136884,Rural,Medium,93518247-ffa3-4939-a03b-01cc5949b1f0,08/30/2023 11:47:00,Books,11c9766a-48e5-4d73-b14e-2572b2d21e6a,3,241.22,723.66,Credit Card,No,29,21,261.54,198,12,Afternoon,1
0e6ee5c1-cfb3-4017-ba19-e414c5b2b8dd,43,Male,128007,Suburb,Low,464d8f25-3109-4c49-8512-7dd0529b085c,08/22/2023 10:27:00,Electronics,e59f343a-93cc-451c-8b91-45194fc96d4c,4,176.3,705.2,Digital Wallet,No,120,29,677.48,73,5,Evening,1
112079c1-f19c-47d1-8fcd-a5d5e5479da0,25,Male,66104,City,Low,987c5348-57c4-4403-9596-589b67bbafdb,09/28/2024 23:22:00,Books,bbdf5b8e-4447-4d79-9839-6dc7779105eb,4,255.39,1021.56,Digital Wallet,No,366,9,771.38,110,30,Morning,4
f1d3509e-c002-4c30-a83e-bcb8d045e494,46,Male,60934,City,High,97cc69ae-b504-4baf-9a49-2a539bbf15c7,05/10/2024 13:51:00,Groceries,c1993222-46c0-499f-a714-ea744729c79b,4,97.03,388.12,Credit Card,No,434,29,847.66,93,35,Afternoon,5
90419bac-93de-496f-b049-dae512743c35,43,Female,134420,Rural,Low,fbdc462c-69c3-47d8-a05a-8c956ab838c3,01/02/2025 09:12:00,Clothing,eedf37e6-1e39-424d-af06-17526b89d691,1,342.67,342.67,Digital Wallet,Yes,353,44,296.48,364,37,Afternoon,4
ec67481d-9b38-46c3-b8e6-fc09cc56ce59,27,Male,26050,City,Low,cb0167b6-c4d6-4a92-a0d4-b00f0608c090,12/06/2024 17:07:00,Electronics,78e3abc4-464a-41be-a18c-19e60d4690fb,4,32.59,130.36,Digital Wallet,Yes,475,34,45.08,359,4,Afternoon,2
cf808092-6414-4cda-a6d6-ee2cae4c22ff,43,Female,195024,City,Low,ec45fdd8-883f-4dfb-a627-4dcb20c27ed2,11/04/2023 20:51:00,Toys,2d230bc0-076f-4806-9f65-944281b074ca,3,183.92,551.76,Credit Card,No,189,47,519.84,168,56,Afternoon,2
e3730ae7-82a4-4d51-b7e6-d16542cebad3,51,Male,28484,City,Low,0b3e07e6-864f-407b-ac59-ca41c9f1006b,08/20/2024 11:29:00,Furniture,c9846406-225b-4ebd-bd77-78af9b7942c0,1,93.62,93.62,Debit Card,Yes,151,9,858.96,296,43,Afternoon,2
5945c7e7-036b-4785-8d53-c35efcee28fe,68,Female,82648,City,Medium,69155d07-49fa-440d-92ad-2b07f84bbbfc,01/22/2024 21:29:00,Toys,79753906-854e-46bb-a87e-3336e1e8fb93,2,366.32,732.64,Debit Card,No,375,48,223.66,260,21,Evening,5
48a6d3d9-63e3-414e-bdac-116b66397097,58,Male,79945,City,Medium,6abf8455-a1ee-4d41-9ce3-97f9750ff28f,05/11/2023 20:25:00,Clothing,ed7ff92e-1a12-4fa3-a839-ebe0a7e81a61,3,442.41,1327.23,Debit Card,No,254,30,432.7,212,58,Afternoon,1
994e3eb4-afec-4f09-aa99-b17b10737a48,24,Female,51323,Rural,Low,dbbe7d77-e117-4399-acb2-730d4f185f16,05/06/2024 15:33:00,Groceries,e8171796-00aa-4e86-a7fa-58b16845c7c8,1,44,44,Cash,No,190,17,271.29,261,58,Evening,3
